user_id,user_screenname,user_name,user_location,user_bio,user_createdat,user_followers_count,user_friends_count,user_favourites_count,user_laststatus_date,user_laststatus_text,user_statuses_count,is_friend,am_following,days_laststatus
4580807112,RR_Kaushik,Rituraj Kaushik,"Nancy, France","Doctoral researcher @INRIA on Data-efficient Robot-Learning, Reinforcement learning with @jb_mouret",12-17-2015,76,161,272,06-13-2019,"RT @pyoudeyer: The biggest diversity challenge of @icmlconf @NeurIPSConf @iclr2019 ""mainstream"" AI conferences may not be to get more diver…",96,1,0,17
350453019,bugrabalkac,Buğra Balkaç,"Istanbul, Turkey",Data Scientist @yapikredi #rstats,08-07-2011,869,3726,44,06-24-2019,"RT @kaggle: Kaggle is now integrated into @google's BigQuery! This means that BigQuery users can execute super-fast SQL queries, train ML m…",210,1,1,6
449910487,el_Robinio,Robin,Berlin,"AI, Druming, linguistics and Climbing. All views expressed are my own.",12-29-2011,33,242,280,06-24-2019,"RT @sascha_p: Am Utrechter Hauptbahnhof kann man seine Devices aufladen... hoert sich erstmal nicht besonders spannend an, aber davor muss…",185,1,0,6
1.02867E+18,rickwierenga,Rick Wierenga,"South Holland, The Netherlands",Learning and I want my computer to do the same | #WWDCScholarship ‘19 | 16 y/o,08-12-2018,44,248,670,06-24-2019,"RT @pimoroni: Follow and retweet for a chance to win one of five shiny new Raspberry Pi 4 (4GB), a Pibow Case, &amp; Power Supply!

Entries val…",49,1,0,6
3624730752,debesh_jha,Debesh Jha,"Oslo, Norway","PhD Research Fellow at Simula Research Lab and UIT, Applied Mach. Lear. & Deep Learn., Computer Vision, Medical Multimedia, Image & Video Processing Researcher",09-20-2015,58,370,37,06-24-2019,RT @kelkalot: As expected deep learning was used. The dataset size is rather small for deep learning but depending on the training and eval…,144,1,0,6
8.5341E+17,chordadept,N. A. Abergeil,"Cambridge, England","Lifelong learner. Currently in Mathematical Physics. Keen on software engineering, equestrianism and chordophones.
Ask me about strings?",04-16-2017,64,909,2763,06-26-2019,"RT @studentactivism: ""A 2-year-old boy locked in detention wants to be held all the time. A few girls, ages 10 to 15, say they’ve been doin…",156,1,0,4
8.98549E+17,HabibMourad1983,Habib_Mourad,Lebanon,#AI #Artificial_Intelligence #MachineLearning #Reinforcement_Learning #CNN #DL #Python #R #NeuralNetworks #BigData #DataScience #DataMining #Dataviz #Robotics,08-18-2017,108,1542,672,06-26-2019,RT @machinelearnflx: LEARNING PATH: TensorFlow: Complete Solutions to TensorFlow https://t.co/qDkbwDE4ze  #machinelearning #ad,811,1,0,4
1.07631E+18,andres_jejen,AndresJejen 🇨🇴,"Bogotá, D.C., Colombia","Soy un ing. electrónico, 💚#aprender y #enseñar. Amo mi familia y mi trabajo #datascientist. #BigData #artificialintelligence...
אני בן אלהים",12-22-2018,89,779,1569,06-26-2019,RT @ColombiaAI: Y ya está disponible la parte 3 de la Ruta de Aprendizaje de Machine Learning en Español: https://t.co/khXEZ06RmB ¡A estudi…,534,1,0,4
117760950,GonziHenri,Gonzague Henri,,Research Scientist at Total. Working at the intersection of data and clean energy.,02-26-2010,205,633,722,06-26-2019,RT @apoorv_bh89: We’re hiring at Weave Grid! Actively looking for a lead #softwareengineer to join our team go after one of the toughest pr…,427,1,0,4
51257255,natashajaques,Natasha Jaques,"Cambridge, MA","PhD candidate at MIT studying deep learning and reinforcement learning, former intern at DeepMind and Google Brain",06-26-2009,5828,516,1465,06-26-2019,RT @polynoamial: I'm honored to have been named one of MIT @techreview's 35 Innovators Under 35! I'm lucky to have had such a wonderful col…,495,1,0,4
1.11277E+18,moustafa_alaa22,Moustafa Mahmoud,"Krakow, Poland","Senior Big Data Engineer at EPAM Systems, Experience in #DataManagement and tweeting about #Scala #Spark #Hadoop #MachineLearning #FunctionalProgramming #DevOps",04-01-2019,40,399,1351,06-26-2019,@MostafaNageeb @Ahmed__Elsawy ما المقصود بيميني في الأقتصاد؟ حاولت البحث قبل السؤال لكن لم أجد إجابة واضحة.,202,1,0,4
2239327135,theoldfather,Jeremy Oldfather,"New York, NY","Data scientist at @earnestresearch. Previously @federalreserve, @reusserdesign",12-10-2013,45,271,636,06-26-2019,RT @adkatrit: That feeling when you stumble across a 45 min video of the back of your head (DeepWalk: Network Embeddings) https://t.co/0Stq…,463,1,0,4
1.09214E+18,tradewindturb,Sunil,Watchtower Justice League,Aspiring Data Scientist,02-03-2019,7,336,89,06-26-2019,@AgentBlocked @DisneyDudebro @the_moviebob That's your subjective opinion. How is that relevant,22,1,0,4
588385097,flavordan,Dan,SF,Pot making Data driven Coffee drinkin,05-23-2012,27,610,38,06-11-2019,my zodiac sign is a squirrel,53,1,0,19
97692650,zhouzhuojie,Zhuojie Zhou,"San Francisco, CA","Creator of Flagr and OpenMock. Contributed to Kong. Graph theory and graph sampling disruptor. k8s, cloud native evangelist. Gopher learning Rust.",12-18-2009,117,874,273,06-04-2019,Big milestone @vuejs https://t.co/TPDCtdbodk,307,1,0,26
9.45093E+17,GersonGarrido10,Gerson Garrido,"Lima, Peru",Just a simple computer scientist that programs for food.,12-25-2017,33,392,8353,06-25-2019,RT @0xValkyrie: me showing people my code https://t.co/daCSMOHZMJ,136,1,0,5
7563272,trunghlt,trunghlt,London,"ML NLP PhD Student, Software Engineer, Google",07-18-2007,127,449,497,03-09-2019,RT @DanielKorski: There is a lot that the EU needs to improve. But I want to focus on a practical and critical issue: Europe needs to vastl…,250,1,0,113
91534329,SwathiRagha,Swathi,not permanent,"interested in many things, want to visit so many places, always angry but not hulk, mostly umami also sitting in front of a computer, you know who I am🤷‍♀️",11-21-2009,126,816,2945,05-24-2019,"RT @kunalpurohit: Unpopular opinion on Twitter, but here's what I found in my travel across Jharkhand and UP. People are always not voting…",2692,1,0,37
77985934,cerebralfeed,sameer attharkar,United States,"Doer, designer, minimalist, photographer. I play at the crossroads of: analytics+data+technology+design",09-28-2009,108,424,102,04-27-2019,There’s a wait online as well just to get to the tickets page 😄 this is for real!! #AvengersEndame #tickets… https://t.co/hiy5HNfbMd,361,1,0,64
9.19114E+17,AbdullahBas18,Abdullah Bas,,"Biyomedikal Müh.
ERÜ Y.L Deep Learning- Image Processing",10-14-2017,23,185,303,06-26-2019,@sametsenn07 @mehmettuluce4 @bodurfurkan Bunlar şunu anlayamıyor. Trabzonlu olup CHP de de olabilirsin ya da AKP de… https://t.co/c9zQ1Ewbqu,150,1,0,4
9.18905E+17,Adithya_Rao9,Adithya Rao,"Atlanta, GA",Data Scientist,10-13-2017,103,458,1430,06-21-2019,"RT @sapinker: 1. Reverse-engineer what you read. If it feels like good writing, what makes it good? If it’s awful, why?",71,1,0,9
1.03376E+18,martinoywa,Martin Oywa,Kenya,"Student of Computer Science, Python Developer, Artificial Intelligence and Machine Learning Enthusiast, Open Source Contributor.",08-26-2018,154,374,1183,06-26-2019,RT @googlestudents: Applications are NOW open for the 2019 Grace Hopper Celebration #Google Travel Scholarship Application (think: ✈️+🎟️+🏨+…,346,1,1,4
8.9459E+17,imreb321,Imreb,,"Like chess, just can't play it as well as I want.
Like programming, but again can't do it well enough yet.",08-07-2017,1,136,66,05-07-2019,"@AP_Oddities Mam, what is that you have in your pants? ""A small alligator."" Ok then.",145,1,0,54
1.00183E+18,GaneshNatesh,Natesh Ganesh,"Amherst, MA","PhD student. Physical intelligence, thermodynamics & consciousness. Energy efficient AI. Atheist. Science communicator.",05-30-2018,171,521,1009,06-25-2019,@krysdolega Deep quantum blockchain intelligence *mic drop*,770,1,0,5
58324264,evinpinar,evinpinar,"Munich, Germany","MSc Student in Computer Science @TU_Muenchen & @KU_Leuven. 
@Bogazici_CmpE '17
Amateur cellist
made in Ankara",07-19-2009,495,638,1141,06-24-2019,RT @aydantasdemir: Annem gönderdi :) #herseycokguzelolacak https://t.co/BX5NXy1SrE,3276,1,0,6
504239269,nguyentienvu,Vu Nguyen,"Oxford, England",Postdoctoral Research Associate in Machine Learning at University of Oxford,02-26-2012,175,1170,935,06-24-2019,"RT @spectatorindex: Researchers per million people. 

Israel: 8250
South Korea: 7113
Japan: 5210
Germany: 4893
Canada: 4552
Australia: 4539…",260,1,1,6
1.01455E+18,shikhar_sambal,sambal shikhar,,"Struggling enterprenuer|Founder Emerald|
ML engineer/Data Scientist/fincher bhakt.",07-04-2018,32,208,94,06-25-2019,@blackarchitech link to the paper?,89,1,0,5
298368755,JobFairie,Marilyn Hommes@unity3d.com,"San Francisco, CA",TalentAcquisitionLeader@Unity3d BuildingTeams&Dreams Al@Unity/MachineLearning/ Engineering SF/LA/Burbank/Bellevue🚀,05-14-2011,651,2908,3334,06-21-2019,Thanks for coming Morgan https://t.co/xO0X9WOZnp,3186,1,0,9
1.0442E+18,cecilia62486711,Lu Liu,"Leeds, England",I ♥ data and cats.,09-24-2018,24,173,88,06-25-2019,"Fun day at @UniofNottingham, this is my second time volunteering for @TheORSociety, great event held by… https://t.co/D6gemfDhF6",15,1,0,5
471359029,pferreiro92,Patricia F.,"Barcelona, Spain","AI & DevOps 🚀 |  Sometimes I draw 🎨 |  Currently learning 👩‍💻 Python, DL, Linux Kernel, 汉语. #100DaysOfCode",01-22-2012,89,337,401,06-25-2019,@ASpittel Congrats on your hard work!😄,108,1,0,5
1013803021,RajaAyyanar,Raja Ayyanar,"Bengaluru, India","Research Intern at Indian Institute of science,Bangalore, India.",12-15-2012,16,123,87,06-25-2019,RT @tarantulae: There's nothing like patenting a LSTM encoder/decoder https://t.co/IpvkCkjUEX,29,1,0,5
8.86632E+17,nsalqimlas,ناصر الغملاس,Kuwait/Boulder,CU Boulder CS Grad,07-16-2017,16,142,85,05-13-2019,"RT @ossia: Not all heroes wear capes.

@jimbrowning11 hacks into scam call centers and stops them before they can steal money from victims.…",6,1,0,48
7.32486E+17,dhruvil_karani,Dhruvil Karani,,Data Science | Machine Learning | Deep Learning,05-17-2016,25,276,24,06-26-2019,"RT @ASpittel: Things that don't mean you're insecure:

✅ taking selfies
✅ posting about your successes
✅ being a perfectionist

Things that…",17,1,0,4
2248106497,airOfBengal,Atiq Rony,"Dhaka, Bangladesh","Software Engineer, Artificial Intelligence, BJIT LTD. Bangladesh",12-16-2013,19,153,84,06-25-2019,"RT @chriseberly: couple of lines of @PyTorch to segment this image, remarkable

https://t.co/nAExV481AJ

(image copyright available on http…",317,1,0,5
32829455,stefanogallotti,Stefano Gallotti,"Bellevue, WA",Data Engineer - Runner,04-18-2009,249,2477,295,05-28-2019,"@RobinMazumder Coming from Europe, right turns on red were a big surprise for me. No right turns on red are the nor… https://t.co/fKIl0c3wZF",375,1,0,33
3052925073,AlexBricken,Alexander Bricken,"London, England",Minerva 2022. Old Etonian. Computer Science. I like bringing ideas to life.,02-22-2015,36,189,128,06-20-2019,Excited to be at Lambeth Palace today for the Global Sustainability Network quarterly event where we are discussing… https://t.co/5178fexZv5,63,1,0,10
613234951,panfordkobby,Kobby Panford-Quainoo,"Ghana, Central Region",Student @AMMI(African Masters of Machine Intelligence),06-20-2012,40,190,258,06-18-2019,"@Samake_A21 Nice mistakes!...Awa, all the best and do enjoy your stay",60,1,0,12
1.0592E+18,diamond_kt,diamond_kt,"Texas, USA",Just another CS major,11-04-2018,3,257,149,06-24-2019,@PalmerLuckey Mexico,52,1,0,6
123224818,unnamed101,Oscar Cassetti,Singapore,"Data Scientist interested in statistics, numerical methods, graph theory, physics, computer security and downhill",03-15-2010,200,772,6395,06-17-2019,@jaceklaskowski I don't think they are at least in imho: e.g. in a stateful stream processing data stream is joined… https://t.co/7DdIar9dop,929,1,0,13
9.52999E+17,salaudeen_ya,Salaudeen Yusuf A.,"Abakaliki, Nigeria",Civil Engineer/Data Analyst/Web Developer/Database Manager/Infographer/Digital Marketer/Writer/Speaker/Editor,01-15-2018,109,515,96,06-22-2019,RT @TEDTalks: 8 TED Talks to watch when you feel like a misfit: https://t.co/lpbVJHk9Kh,144,1,1,8
9.52031E+17,MirbagherS,Samira Mirbagher Ajorpaz,"College Station, TX",phd student @TAMU #Computer_Microarchitecture #Machine_Learning #Hardware_Security,01-13-2018,91,494,134,06-25-2019,Akshitha Sriraman gave a great talk at ISCA 2019 on SoftSKU: Optimizing Server Architectures for Microservice Diver… https://t.co/yjpafmlMel,21,1,0,5
9.43303E+17,Jopenshove,Jeff,"Spokane, WA","Huge fan of @elonmusk and @tesla, @spacex

#machinelearning #ai",12-20-2017,218,1036,1097,06-25-2019,"If you want to get into #MachineLearning and aren't sure where to start, check out this site by 
@clarecorthell -… https://t.co/EHafOIOHyk",177,1,1,5
2547786852,mingzuheng,mingzuheng,France,an enthusiast of machine learning,06-05-2014,25,298,22,06-08-2018,@L3i_LaRochelle https://t.co/Fe3S2oKC6N,3,1,0,387
1328703296,sumanth_27_1997,sumanth,"Bengaluru, India","Technology Enthusiast. programmer by profession 💻
McAfee",04-05-2013,16,395,1773,06-26-2019,"RT @zapstiko: API Penetration Testing Tools,Tips,Guides,Checklists and Tutorials  PART 3:-
https://t.co/Ikno6hlzTf
https://t.co/R6lRpu7lvn…",156,1,0,4
1.1004E+18,AnalyticsGinkgo,Ginkgo Analytics,"Hamburg, Germany","Our data analysis service is helping companies identify and share insights from their data, so they can take steps to improve business outcomes. #AI",02-26-2019,486,910,1152,06-25-2019,@Fabriziobustama @gadgetsnow @mclynd @archonsec @missdkingsbury @techpearce2 @AghiathChbib @digitalcloudgal Nice!,345,1,0,5
2667623373,AGSComputing,Jocelyn Chappell,"Aylesbury, HP21 7RP",AGS Head of Computer Science -- (re)tweets no endorsement -- #learning #teaching #elearning #blendedlearning #moodle,07-03-2014,349,886,73,06-25-2019,"RT @PyImageSearch: The @Raspberry_Pi 4 is out!!! 1.5GHz processor (~3x performance), 1-4GB of RAM, and two USB 3 and 2 USB ports (which wil…",403,1,0,5
57350995,PhemeloMokone,KingSila,South-Africa,"Machine learning Enthusiast,writer, Passionate abt Gaming,technology n life..  all tweets and retweets are my own views and not of my employer. ....",07-16-2009,300,604,233,06-20-2019,@Freddysmalls1 🤣🤣🤣🤣,1799,1,0,10
1.11063E+18,charlesdavihat1,Charles Davi,"New York, NY","Currently #machinelearning, #physics, and fine #art. Previously #lawyer in finance and #writer @TheAtlantic. https://t.co/gSzkk3aN9N",03-26-2019,324,2832,209,06-26-2019,"My work ethic, expressed visually.

#Sparta #mathematics #300 https://t.co/pq45VRxnj4",1379,1,0,4
168097389,tuseeta,Tuseeta,"Champaign, IL","Research Scientist Wolfram | PhD 
UIUC",07-18-2010,33,123,54,05-03-2019,:) https://t.co/ksTKt3mKRk,24,1,0,58
1245222026,garciaruben40,Rubén A. García,"San Juan, PR, USA",Neuroscientist-in-training 🧠| 🇺🇸🇵🇷Politics and Law Nerd⚖️📚| Ravenclaw 🐦| Citizen of the 🌎,03-06-2013,89,513,4047,06-26-2019,"RT @AndrewYang: I will give $1,000/mo for the next 12 months FREE to someone who retweets this and follows me by July 4th 😃 Let's show why…",1953,1,0,4
177044342,jcchinhui,ChinHuiChen,Taipei,Look for computational neuro PHD opportunity. Senior data engineer passionate about computational neuroscience and AGI. https://t.co/SZBwFbStr3,08-11-2010,233,1439,6131,06-26-2019,RT @DeepMindAI: Congratulations to @neuro_kim who is featured in @techreview’s #35InnovatorsUnder35 list for her work on biological reinfor…,3057,1,0,4
2907985939,hlntnr,Helen Toner,,"Interests: China+ML, natsec+tech, brains+words+absurdity | Current: CSET / Center for Security and Emerging Technology (opinions my own) | Former: @open_phil",11-23-2014,1149,471,706,06-24-2019,"Spotted in SF - thought the black box on top of this car was for self-driving, but turns out it's a different extre… https://t.co/4AEpivwymM",396,1,0,6
8.32378E+17,pmedbren,medbren,Portugal,Aprendiendo y construyendo - learning and building #givefirst,02-16-2017,21,668,24,04-06-2019,"RT @Fake_Name1234: ""In order to truly understand another person, according to Luhmann, one would have to participate in the other person’s…",2,1,0,85
192483744,salissoualka,Mahamadou Salissou A. Alka,"Ile-de-France, France","Background from statistical engineering with a major in ML.
Strong interest in computer vision and NLP.
Currently R&D engineer in AI for Cyber security",09-19-2010,20,124,125,06-25-2019,@tunguz The cat seems scared 🤣🤣,15,1,0,5
35806649,martin_sen,Martin Seneviratne,"London, England","Clinical informatician @DeepMind_Health // Previously junior doc @NSWHealth, applied ML researcher @Stanford // Views personal",04-27-2009,1069,1541,2015,06-02-2019,The ⁦@AMIAinformatics⁩ student challenge is now open - calling for a creative take on clinical decision support...  https://t.co/thK4e43gVJ,637,1,0,28
2369896251,vsingh_5,Vikash Singh,,Science. Sports. Music. Family. Friends.,02-27-2014,228,192,447,05-15-2019,RT @AlyseKilleen: My thoughts included here for ⁦@jshieber⁩ ⁦@TechCrunch⁩ on what may be contributing to Bitcoin’s recent price activity (q…,383,1,0,46
4902087864,gautam_sunit,Sunit Gautam,"New Delhi, India","Sophomore @IITKanpur | Head, Web & App @Antaragni | Android developer | AI ML enthusiast | Follow me for regular updates on important topics to learn in ML :)",02-13-2016,32,452,206,06-19-2019,"@Shujian_Liu Hey! That's a lot of heavy lifting for the mind! Keep going :)

I pursuing my undergraduate in Mech En… https://t.co/CI9SH1rrJb",36,1,0,11
